Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2011-08-03 00:00:00-04:00,33.37080265977832,33.55175197731718,32.65653051022609,33.294612884521484,2553936,0.0,0.0,34.859155807495114,
2011-08-04 00:00:00-04:00,31.26608441974415,31.970834320941915,31.113704853045153,31.62798309326172,5532758,0.0,0.0,34.769443359375,
2011-08-05 00:00:00-04:00,32.942243961726426,33.018433747603034,30.647050440031045,31.827978134155273,2847999,0.0,0.0,34.68125461578369,
2011-08-08 00:00:00-04:00,29.4565890140355,30.608949507154392,29.189927613479213,29.599443435668945,3856699,0.0,0.0,34.55268547058105,
2011-08-09 00:00:00-04:00,31.60892727499786,31.989873293449584,30.047051116998414,31.951778411865234,3505733,0.0,0.0,34.46659172058106,
2011-08-10 00:00:00-04:00,30.58990167326227,32.07558819872964,30.199430501384366,30.951797485351562,5119422,0.0,0.0,34.34259399414063,
2011-08-11 00:00:00-04:00,31.93273044827734,33.58031866417173,31.64702163846406,33.161277770996094,2959341,0.0,0.0,34.27802352905273,
2011-08-12 00:00:00-04:00,34.09460534304827,34.246982120362176,33.12319394647181,33.77080154418945,3047737,0.0,0.0,34.22221504211426,
2011-08-15 00:00:00-04:00,33.970785253347294,34.237446608985735,33.666029018704556,34.1041145324707,1350734,0.0,0.0,34.1759302520752,
2011-08-16 00:00:00-04:00,33.466048883003566,34.1707988989602,33.0184380290268,33.38033676147461,2349501,0.0,0.0,34.121264877319334,
2011-08-17 00:00:00-04:00,33.21842524817775,33.86602993284685,32.92319127360597,33.31365966796875,1997842,0.0,0.0,34.050599365234376,
2011-08-18 00:00:00-04:00,31.637495406586133,31.761302366657162,30.789894125899206,31.47559356689453,2550240,0.0,0.0,33.9626008605957,
2011-08-19 00:00:00-04:00,31.46608137457692,32.47558481991333,31.19941992878659,31.323226928710938,1885884,0.0,0.0,33.86736488342285,
2011-08-22 00:00:00-04:00,32.1232103245544,32.1232103245544,31.304178565247504,31.389890670776367,793562,0.0,0.0,33.798604316711426,
2011-08-23 00:00:00-04:00,32.0755802883185,33.0088935494626,31.789871519166127,32.980323791503906,1431045,0.0,0.0,33.762795295715335,
2011-08-24 00:00:00-04:00,33.275562899355286,33.494607087793526,32.513673597151374,32.875572204589844,2390234,0.0,0.0,33.70184406280518,
2011-08-25 00:00:00-04:00,32.380349357745224,32.64701079505443,31.332748256451794,31.447032928466797,2370522,0.0,0.0,33.64222629547119,
2011-08-26 00:00:00-04:00,31.408934561348616,32.94223835551341,31.199415483237196,32.84700393676758,1754214,0.0,0.0,33.62546466827393,
2011-08-29 00:00:00-04:00,33.6850923603507,34.17079810086123,33.60890256637425,34.094608306884766,945406,0.0,0.0,33.63346469879151,
2011-08-30 00:00:00-04:00,33.08508705020063,33.808884172692736,32.999374969219105,33.28508377075195,2286977,0.0,0.0,33.63117900848388,
2011-08-31 00:00:00-04:00,33.74222432099304,34.008885742554874,33.294613578122764,33.589847564697266,1755138,0.0,0.0,33.62508380889893,
2011-09-01 00:00:00-04:00,33.48509304195596,33.646994943333645,32.90415010248523,32.97081756591797,1091167,0.0,0.0,33.61213199615479,
2011-09-02 00:00:00-04:00,32.10415291194857,32.675570501259024,32.0565357119699,32.30414962768555,1454145,0.0,0.0,33.580894508361816,
2011-09-06 00:00:00-04:00,30.542283962599733,32.01844827641254,30.542283962599733,31.85654640197754,1483020,0.0,0.0,33.55175224304199,
2011-09-07 00:00:00-04:00,32.427957619093235,33.17079938991618,32.37081529886262,32.98985290527344,1116038,0.0,0.0,33.52032409667969,
2011-09-08 00:00:00-04:00,32.447010377445686,33.189852270025234,32.266061065752474,32.53272247314453,1454376,0.0,0.0,33.47975334167481,
2011-09-09 00:00:00-04:00,32.45653849090288,32.75177251446187,31.99940536735738,32.4755859375,2149532,0.0,0.0,33.43213516235352,
2011-09-12 00:00:00-04:00,32.380343235642016,33.332704132802355,32.370818116078766,33.304134368896484,1960882,0.0,0.0,33.39423095703125,
2011-09-13 00:00:00-04:00,33.31365828778637,34.151740169492356,33.1136643360757,33.97079086303711,2822512,0.0,0.0,33.35099349975586,
2011-09-14 00:00:00-04:00,33.656515816147405,35.18982265066614,33.456521826655596,34.780303955078125,3139367,0.0,0.0,33.327565307617185,
2011-09-15 00:00:00-04:00,34.94218847135167,35.18028003231539,34.39934351680646,34.64695739746094,3869558,0.0,0.0,33.31689872741699,
2011-09-16 00:00:00-04:00,34.55173855085184,35.05649169712472,34.52316877922581,34.85649490356445,3069374,0.0,0.0,33.27804229736328,
2011-09-19 00:00:00-04:00,34.294586181640625,34.789813974261996,34.1041118018698,34.294586181640625,3897971,0.0,0.0,33.250804595947265,
2011-09-20 00:00:00-04:00,33.818415601036314,34.513640352159555,33.72318117314048,33.942222595214844,2093707,0.0,0.0,33.22623374938965,
2011-09-21 00:00:00-04:00,34.618395866123315,35.76123404419474,34.037455853060976,34.05650329589844,2987138,0.0,0.0,33.24299537658691,
2011-09-22 00:00:00-04:00,33.20891110472045,33.64699965117781,32.52321130652514,33.02796173095703,2514204,0.0,0.0,33.24299537658691,
2011-09-23 00:00:00-04:00,32.53273499117931,33.63747593223052,32.48511776355592,33.504146575927734,2547160,0.0,0.0,33.26661407470703,
2011-09-26 00:00:00-04:00,33.99935806400846,34.49458594070825,33.380323218133725,34.427921295166016,2216214,0.0,0.0,33.301470336914065,
2011-09-27 00:00:00-04:00,35.380287650572924,35.980275100804185,35.075531365444895,35.351715087890625,1784706,0.0,0.0,33.3568977355957,
2011-09-28 00:00:00-04:00,35.02791859061662,35.15172558486334,34.2184091687016,34.25650405883789,1864170,0.0,0.0,33.36584999084473,
2011-09-29 00:00:00-04:00,34.78982424424012,34.85648889814367,33.523181833111735,34.33269119262695,1266419,0.0,0.0,33.37442138671875,
2011-09-30 00:00:00-04:00,33.23747785516195,33.646993756580954,32.86605684653438,32.89462661743164,2201353,0.0,0.0,33.32623184204102,
2011-10-03 00:00:00-04:00,32.12320948543484,32.98986123425777,31.875595499311835,31.904165267944336,1793022,0.0,0.0,33.244900169372556,
2011-10-04 00:00:00-04:00,31.55178199484956,33.446983992961684,31.47559223882314,33.42793655395508,2621619,0.0,0.0,33.20090099334717,
2011-10-05 00:00:00-04:00,32.97082476288933,33.54224270486077,32.66606834067834,33.266056060791016,3615843,0.0,0.0,33.14680713653564,
2011-10-06 00:00:00-04:00,32.95176115269428,33.9136471770016,32.90414114928645,33.885074615478516,1409485,0.0,0.0,33.11499813079834,
2011-10-07 00:00:00-04:00,34.60887145996094,35.12314679082905,34.218403101387146,34.60887145996094,2888116,0.0,0.0,33.12661701202393,
2011-10-10 00:00:00-04:00,35.199343972753645,35.818378964632366,34.856492747485234,35.21839141845703,2021250,0.0,0.0,33.15194980621338,
2011-10-11 00:00:00-04:00,34.26601878926084,34.6850596905073,33.92316765140315,34.44696807861328,2645335,0.0,0.0,33.17118755340576,
2011-10-12 00:00:00-04:00,36.22790214768661,38.037393069595595,35.98981322453052,36.913604736328125,7489097,0.0,0.0,33.254805412292484,
2011-10-13 00:00:00-04:00,36.970734455416526,38.3611838098563,36.894544683285,38.15166473388672,2717330,0.0,0.0,33.35194644927979,
2011-10-14 00:00:00-04:00,38.046914590461874,38.408810502661865,37.69453820604068,38.399288177490234,3329788,0.0,0.0,33.48737255096435,
2011-10-17 00:00:00-04:00,37.551674086320226,38.046904802664535,37.208825710056146,37.751670837402344,3777389,0.0,0.0,33.6058464050293,
2011-10-18 00:00:00-04:00,37.86594854563597,38.47546100975261,37.465955116874554,38.351654052734375,2684297,0.0,0.0,33.7808906173706,
2011-10-19 00:00:00-04:00,37.78977886948628,38.35167443253437,37.46597502602034,37.608829498291016,1519287,0.0,0.0,33.89403163909912,
2011-10-20 00:00:00-04:00,38.09452720422897,38.10405232564152,37.3040652122562,37.523109436035156,4182563,0.0,0.0,34.025457878112796,
2011-10-21 00:00:00-04:00,37.94214539290772,38.665939830925474,37.91357282986189,38.57070541381836,2068143,0.0,0.0,34.133646430969236,
2011-10-24 00:00:00-04:00,38.37071798597877,39.370699190339174,38.3326230909222,39.323081970214844,1451450,0.0,0.0,34.24469203948975,
2011-10-25 00:00:00-04:00,39.256395332647706,39.599246423318284,38.846879606883014,39.00878143310547,2246321,0.0,0.0,34.342785377502445,
2011-10-26 00:00:00-04:00,39.665927757354865,39.78021243482152,38.36119027787723,39.08498764038086,1346268,0.0,0.0,34.456878395080565,
2011-10-27 00:00:00-04:00,40.151624819370554,41.7896908577134,40.13257737721587,41.40874481201172,3892658,0.0,0.0,34.61878009796143,
2011-10-28 00:00:00-04:00,40.60877375590843,41.51352061945832,40.57068165405805,41.475425720214844,3912755,0.0,0.0,34.81877674102783,
2011-10-31 00:00:00-04:00,40.23734683688519,40.52305574229756,39.90402071303498,39.93259048461914,3743278,0.0,0.0,34.990964012145994,
2011-11-01 00:00:00-04:00,38.18975773555135,39.25640330319265,38.05642564090019,38.713558197021484,4198117,0.0,0.0,35.1374373626709,
2011-11-02 00:00:00-04:00,38.59926885806502,38.970689737696176,38.37070237809136,38.5326042175293,1700930,0.0,0.0,35.24848297119141,
2011-11-03 00:00:00-04:00,39.15164497782935,40.48495197850069,38.627844500205,40.17067337036133,1994762,0.0,0.0,35.39438499450684,
2011-11-04 00:00:00-04:00,39.78020566103369,40.53257266609436,39.67544612322405,40.342098236083984,1154230,0.0,0.0,35.57228630065918,
2011-11-07 00:00:00-05:00,39.665916790027474,39.96115072649008,39.3611605317718,39.75162887573242,1018171,0.0,0.0,35.71037879943847,
2011-11-08 00:00:00-05:00,41.11351794671581,41.17066028303319,40.38019829079055,40.93257141113281,2200737,0.0,0.0,35.84713806152344,
2011-11-09 00:00:00-05:00,38.9707028313844,39.123082400825645,38.13262359163531,38.18976593017578,1934471,0.0,0.0,35.945231704711915,
2011-11-10 00:00:00-05:00,38.74213126525161,38.93260290503257,38.04690656305006,38.618324279785156,1989757,0.0,0.0,36.04580123901367,
2011-11-11 00:00:00-05:00,38.704030132568455,39.9135300251893,38.59927060772323,39.580204010009766,1950718,0.0,0.0,36.17798896789551,
2011-11-14 00:00:00-05:00,39.03736071580065,39.104028164551245,38.04690487598746,38.25642395019531,2001153,0.0,0.0,36.297034454345706,
2011-11-15 00:00:00-05:00,38.05642102040988,38.86593021759956,37.92309173933843,38.5326042175293,1126510,0.0,0.0,36.43055561065674,
2011-11-16 00:00:00-05:00,37.95166088185111,38.29451199492031,37.580240008272646,37.62785720825195,1290289,0.0,0.0,36.52331569671631,
2011-11-17 00:00:00-05:00,37.37072912116894,37.42786865464825,36.18027368555149,36.532649993896484,1586046,0.0,0.0,36.60331424713135,
2011-11-18 00:00:00-05:00,37.23739953395536,37.24692465510752,36.17075380845783,36.256465911865234,806575,0.0,0.0,36.67893184661865,
2011-11-21 00:00:00-05:00,35.75170576586341,36.5040726980007,35.37075974015809,36.22788619995117,1727495,0.0,0.0,36.73740688323974,
2011-11-22 00:00:00-05:00,36.065993294309216,36.33265753661819,35.23743918943739,35.30410385131836,1363593,0.0,0.0,36.76407314300537,
2011-11-23 00:00:00-05:00,35.361247882076235,35.370770206775504,34.751735179542656,34.97077941894531,1388618,0.0,0.0,36.767882652282715,
2011-11-25 00:00:00-05:00,34.47554415403869,35.13267678750738,34.46602183056736,34.485069274902344,586509,0.0,0.0,36.764644889831544,
2011-11-28 00:00:00-05:00,35.7707577481994,35.95170706344656,35.46600144842399,35.71361541748047,978285,0.0,0.0,36.78178730010986,
2011-11-29 00:00:00-05:00,35.54218388156364,35.76122803871371,35.25647508437367,35.41837692260742,1165549,0.0,0.0,36.8042631149292,
2011-11-30 00:00:00-05:00,36.53265249575336,37.69453264941547,36.41836782618377,37.646915435791016,3132437,0.0,0.0,36.87835697174072,
2011-12-01 00:00:00-05:00,37.27549445848564,37.66596288345482,37.19930467876705,37.456443786621094,2859934,0.0,0.0,36.94635578155518,
2011-12-02 00:00:00-05:00,37.98024158953808,38.91355513427392,37.97071646906336,38.72308349609375,3345265,0.0,0.0,37.06025821685791,
2011-12-05 00:00:00-05:00,39.19925777535869,39.82781771830753,39.08497592952639,39.38020706176758,4074301,0.0,0.0,37.17777942657471,
2011-12-06 00:00:00-05:00,39.02783564088761,39.89448443960965,38.95164587476948,39.63734817504883,3796870,0.0,0.0,37.28196796417237,
2011-12-07 00:00:00-05:00,39.45639976701232,40.14210208272047,39.22783326090693,40.00876998901367,1840300,0.0,0.0,37.375109062194824,
2011-12-08 00:00:00-05:00,39.47545842554262,39.85640457555511,38.99927503867881,39.11355972290039,4201967,0.0,0.0,37.47225017547608,
2011-12-09 00:00:00-05:00,38.79926978440283,39.961152547436186,38.675462811100324,39.61830139160156,1886500,0.0,0.0,37.57796237945556,
2011-12-12 00:00:00-05:00,38.694519550092444,38.7135669965149,37.90405751704201,38.16119384765625,1113959,0.0,0.0,37.68329372406006,
2011-12-13 00:00:00-05:00,37.923098783634586,38.332614618895064,37.075494549439725,37.24692153930664,1641794,0.0,0.0,37.7901488494873,
2011-12-14 00:00:00-05:00,37.37073350074168,37.40882559506125,36.95169248930084,37.19930648803711,1748208,0.0,0.0,37.86557624816894,
2011-12-15 00:00:00-05:00,38.35166428979015,38.38023405773129,37.07549670289273,37.38977813720703,1282358,0.0,0.0,37.94805068969727,
2011-12-16 00:00:00-05:00,37.43739550293791,37.88500625266768,37.32311083592047,37.465965270996094,1463924,0.0,0.0,38.01966850280762,
2011-12-19 00:00:00-05:00,37.742159222533004,37.89453601105994,37.14216879906298,37.189788818359375,1053437,0.0,0.0,38.071286849975586,
2011-12-20 00:00:00-05:00,38.55166115519164,39.38974031983175,38.53261371071852,39.28498077392578,2301376,0.0,0.0,38.15261863708496,
2011-12-21 00:00:00-05:00,38.60879489740013,39.00878837391833,38.26594374572624,38.837364196777344,1816969,0.0,0.0,38.240426559448245,
2011-12-22 00:00:00-05:00,38.83736490913526,39.39925745359738,38.79927002520699,39.19926071166992,1134210,0.0,0.0,38.28613967895508,
2011-12-23 00:00:00-05:00,39.2944955048663,39.618299200950624,39.23735318248816,39.47544479370117,521444,0.0,0.0,38.31261528015137,
2011-12-27 00:00:00-05:00,39.78972623238843,39.989722976399875,39.58973228576899,39.5992546081543,438977,0.0,0.0,38.33661460876465,
2011-12-28 00:00:00-05:00,39.80877081148595,39.83734337137093,39.40878014962258,39.47544479370117,1516669,0.0,0.0,38.37109008789062,
2011-12-29 00:00:00-05:00,39.92306040383534,40.29448134923508,39.63735155392906,40.23733901977539,720874,0.0,0.0,38.40880378723145,
2011-12-30 00:00:00-05:00,39.9706834016037,40.31353463062161,39.799259185791016,39.799259185791016,434896,0.0,0.0,38.45261238098144,
2012-01-03 00:00:00-05:00,40.92303902087131,40.961133904983065,40.04686507847689,40.20876693725586,1121890,0.0,0.0,38.50632553100586,
2012-01-04 00:00:00-05:00,39.71354092317634,39.83734790371876,39.3516423043329,39.646873474121094,1075074,0.0,0.0,38.527848892211914,
2012-01-05 00:00:00-05:00,38.92308391767954,39.5802137887642,38.72308714020357,39.21831512451172,2828210,0.0,0.0,38.525753555297854,
2012-01-06 00:00:00-05:00,38.91356162509273,39.237365422184354,38.63737784353338,38.961181640625,2052358,0.0,0.0,38.52480155944824,
2012-01-09 00:00:00-05:00,39.2373529640856,39.70401106482187,39.16116320133884,39.275447845458984,2074380,0.0,0.0,38.52861076354981,
2012-01-10 00:00:00-05:00,39.589741902877385,39.70402378622233,39.31355532312446,39.54212188720703,2127433,0.0,0.0,38.49127830505371,
2012-01-11 00:00:00-05:00,39.59925646006133,39.98020252373702,39.35164249775939,39.84687042236328,1528065,0.0,0.0,38.45870719909668,
2012-01-12 00:00:00-05:00,39.79924887687326,39.96115072649008,39.38020797274977,39.75162887573242,1152844,0.0,0.0,38.455087966918946,
2012-01-13 00:00:00-05:00,39.38020987499797,39.427829878439084,38.76117500679128,39.31354522705078,1525370,0.0,0.0,38.46708770751953,
2012-01-17 00:00:00-05:00,40.64686170711792,41.12304506887118,40.237345806341395,40.56114959716797,1808576,0.0,0.0,38.507658615112305,
2012-01-18 00:00:00-05:00,41.43731436159603,41.45636180365191,39.24688090430598,40.20876693725586,5088314,0.0,0.0,38.5084204864502,
2012-01-19 00:00:00-05:00,40.513527905756796,40.55162279428138,40.0468697174191,40.38972091674805,1537382,0.0,0.0,38.50937294006348,
2012-01-20 00:00:00-05:00,40.40876645305986,41.20875068212695,40.2944817928822,41.142086029052734,2592590,0.0,0.0,38.537182083129885,
2012-01-23 00:00:00-05:00,41.503984215657006,41.82778515461072,41.361126993252974,41.74207305908203,1369907,0.0,0.0,38.553372116088866,
2012-01-24 00:00:00-05:00,41.38018302307059,41.75160684308805,41.189711349328036,41.42780303955078,1420958,0.0,0.0,38.61813285827637,
2012-01-25 00:00:00-05:00,41.0468466612822,41.22779596505189,40.64685316901321,41.189701080322266,1609223,0.0,0.0,38.66956039428711,
2012-01-26 00:00:00-05:00,41.36113561600772,41.82779387465197,40.75162569996279,40.92304992675781,1605681,0.0,0.0,38.69641731262207,
2012-01-27 00:00:00-05:00,41.13256821517886,41.47541945922137,40.68495741272748,41.05638122558594,1815198,0.0,0.0,38.752416458129886,
2012-01-30 00:00:00-05:00,41.00875123213845,41.0277986742504,40.58971310045965,40.90399169921875,1515283,0.0,0.0,38.79984420776367,
2012-01-31 00:00:00-05:00,41.26589666393989,41.380178536838464,40.68495378604927,40.94209289550781,1270346,0.0,0.0,38.86612892150879,
2012-02-01 00:00:00-05:00,42.06587500719972,42.342061522598286,41.951590353091625,41.999210357666016,1381996,0.0,0.0,38.97546012878418,
2012-02-02 00:00:00-05:00,42.32301312624878,42.59919683802988,42.09444382318473,42.3134880065918,1002155,0.0,0.0,39.09660057067871,
2012-02-03 00:00:00-05:00,42.86586023858742,43.3801383972168,42.703958373350794,43.3801383972168,1105181,0.0,0.0,39.239645614624024,
2012-02-06 00:00:00-05:00,43.15156782163438,43.15156782163438,42.54205526414182,42.7991943359375,1452990,0.0,0.0,39.389547424316405,
2012-02-07 00:00:00-05:00,42.90396234603985,43.04681679250688,42.618253453105766,42.98015213012695,1414567,0.0,0.0,39.549734878540036,
2012-02-08 00:00:00-05:00,43.075384066662025,43.418232458135904,42.78015008830235,43.13252639770508,920920,0.0,0.0,39.72268402099609,
2012-02-09 00:00:00-05:00,43.34203983193275,43.38965703623312,42.9706189246494,43.26585006713867,1341109,0.0,0.0,39.87372871398926,
2012-02-10 00:00:00-05:00,43.503940984517385,43.503940984517385,42.91347591163302,43.094425201416016,2417877,0.0,0.0,40.02724967956543,
2012-02-13 00:00:00-05:00,43.03729146352125,43.1991933447068,42.494443485888695,42.84681701660156,2103332,0.0,0.0,40.13124771118164,
2012-02-14 00:00:00-05:00,43.06585863326555,43.475374473344104,42.85633955168866,43.427757263183594,2482788,0.0,0.0,40.25067398071289,
2012-02-15 00:00:00-05:00,43.61823189154262,43.7896588951789,43.18014625481247,43.24681091308594,1856162,0.0,0.0,40.34114852905273,
2012-02-16 00:00:00-05:00,43.36109254252503,44.58964006086365,43.33251997855908,44.427738189697266,1870869,0.0,0.0,40.44209915161133,
2012-02-17 00:00:00-05:00,44.92296245043658,44.95153501206458,44.09440851628006,44.437259674072266,1969044,0.0,0.0,40.5380973815918,
2012-02-21 00:00:00-05:00,44.63726614586339,44.63726614586339,43.799186856828356,43.999183654785156,2234386,0.0,0.0,40.617905654907226,
2012-02-22 00:00:00-05:00,43.90393629760336,43.95155630357319,43.53251535695609,43.770606994628906,1867712,0.0,0.0,40.711046600341795,36.798357782363894
2012-02-23 00:00:00-05:00,44.256320616043915,44.28489038689159,43.68490281994945,44.04679870605469,2487331,0.0,0.0,40.79961654663086,36.82235737800598
2012-02-24 00:00:00-05:00,44.24679349897847,44.542027505590575,44.01822695032579,44.103939056396484,1348655,0.0,0.0,40.91847145080566,36.844261751174926
2012-02-27 00:00:00-05:00,43.399182939075686,44.065837841246974,43.303948522617,43.8753662109375,1681911,0.0,0.0,41.05104034423828,36.87540400505066
